employee_id,name,department,role,date,tasks_completed,hours_worked,rating,projects,absences
E1031,Emp_031,HR,HRBP,2024-01-20,7,5.84,2.87,1,0
E1032,Emp_032,HR,Recruiter,2024-01-20,3,8.05,3.08,1,0
E1033,Emp_033,Finance,Accountant,2024-01-20,0,0.0,0.0,0,1
E1034,Emp_034,Finance,Analyst,2024-01-20,7,6.41,3.6,0,0
E1035,Emp_035,Finance,Accountant,2024-01-20,6,7.08,4.13,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-20,7,7.6,4.18,1,0
E1037,Emp_037,Finance,Accountant,2024-01-20,3,8.04,3.36,0,0
E1038,Emp_038,Marketing,SEO,2024-01-20,3,7.1,3.21,2,0
E1039,Emp_039,Sales,AE,2024-01-20,9,8.1,3.55,1,0
E1040,Emp_040,Engineering,Data Eng,2024-01-20,6,6.41,4.19,0,0
E1041,Emp_041,Engineering,QA Eng,2024-01-20,5,7.89,3.72,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-20,8,7.65,3.64,1,0
E1043,Emp_043,Finance,Accountant,2024-01-20,2,8.13,3.39,1,0
E1044,Emp_044,Finance,Accountant,2024-01-20,7,8.82,4.75,0,0
E1045,Emp_045,HR,HRBP,2024-01-20,5,7.28,2.86,1,0
E1046,Emp_046,Sales,SDR,2024-01-20,7,7.6,4.29,1,0
E1047,Emp_047,Marketing,Content,2024-01-20,4,6.83,4.17,1,0
E1048,Emp_048,Support,Agent,2024-01-20,16,7.71,4.23,0,0
E1049,Emp_049,HR,Recruiter,2024-01-20,7,6.9,3.7,1,0
E1050,Emp_050,Sales,AE,2024-01-20,7,8.54,2.6,1,0
E1051,Emp_051,Finance,Accountant,2024-01-20,5,6.41,4.35,1,0
E1052,Emp_052,HR,Recruiter,2024-01-20,4,5.65,3.71,0,0
E1053,Emp_053,Sales,Account Manager,2024-01-20,9,5.29,3.35,0,0
E1054,Emp_054,Sales,AE,2024-01-20,7,6.83,3.97,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-20,7,6.85,3.55,2,0
E1056,Emp_056,Support,Agent,2024-01-20,11,6.61,3.3,1,0
E1057,Emp_057,HR,Recruiter,2024-01-20,4,7.43,4.41,1,0
E1058,Emp_058,Engineering,QA Eng,2024-01-20,3,9.02,3.83,2,0
E1059,Emp_059,HR,HRBP,2024-01-20,8,10.12,3.77,0,0
E1000,Emp_000,Marketing,SEO,2024-01-21,4,9.63,4.16,1,0
E1001,Emp_001,HR,HRBP,2024-01-21,5,7.82,2.88,0,0
E1002,Emp_002,Engineering,Data Eng,2024-01-21,8,7.1,3.87,2,0
E1003,Emp_003,Marketing,Content,2024-01-21,9,8.41,4.16,2,0
E1004,Emp_004,Engineering,QA Eng,2024-01-21,9,9.18,3.78,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-21,8,6.17,3.92,0,0
E1006,Emp_006,Marketing,Content,2024-01-21,6,9.16,3.87,1,0
E1007,Emp_007,Marketing,Designer,2024-01-21,5,5.06,3.51,2,0
E1008,Emp_008,Support,Agent,2024-01-21,10,10.19,3.08,0,0
E1009,Emp_009,Finance,Analyst,2024-01-21,7,7.52,3.41,2,0
E1010,Emp_010,Sales,SDR,2024-01-21,11,6.49,3.59,1,0
E1011,Emp_011,Support,Agent,2024-01-21,11,8.89,3.47,0,0
E1012,Emp_012,Sales,Account Manager,2024-01-21,9,7.27,3.7,1,0
E1013,Emp_013,HR,Recruiter,2024-01-21,5,5.18,2.89,2,0
E1014,Emp_014,Finance,Accountant,2024-01-21,6,7.78,3.7,2,0
E1015,Emp_015,Sales,Account Manager,2024-01-21,9,7.34,3.76,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-21,6,6.2,4.67,2,0
E1017,Emp_017,Sales,SDR,2024-01-21,11,7.2,3.04,0,0
E1018,Emp_018,Marketing,SEO,2024-01-21,0,0.0,0.0,1,1
E1019,Emp_019,Support,Team Lead,2024-01-21,11,7.6,4.74,0,0
E1020,Emp_020,Engineering,QA Eng,2024-01-21,7,8.1,4.14,2,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-21,4,6.34,3.63,1,0
E1022,Emp_022,Marketing,SEO,2024-01-21,5,6.47,3.14,1,0
E1023,Emp_023,HR,HRBP,2024-01-21,7,6.12,3.73,1,0
E1024,Emp_024,Finance,Analyst,2024-01-21,4,7.55,4.02,1,0
E1025,Emp_025,HR,HRBP,2024-01-21,4,5.71,3.96,0,0
E1026,Emp_026,Sales,SDR,2024-01-21,11,7.24,3.06,0,0
E1027,Emp_027,Sales,Account Manager,2024-01-21,10,7.27,3.15,0,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-21,8,7.54,3.11,2,0
E1029,Emp_029,HR,HRBP,2024-01-21,7,7.56,3.0,2,0
E1030,Emp_030,Marketing,Content,2024-01-21,11,7.6,3.78,2,0
E1031,Emp_031,HR,HRBP,2024-01-21,5,4.88,3.12,1,0
E1032,Emp_032,HR,Recruiter,2024-01-21,7,7.55,3.67,1,0
E1033,Emp_033,Finance,Accountant,2024-01-21,7,7.98,4.15,1,0
E1034,Emp_034,Finance,Analyst,2024-01-21,7,5.72,3.59,0,0
E1035,Emp_035,Finance,Accountant,2024-01-21,5,5.52,3.81,1,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-21,8,8.01,3.77,1,0
E1037,Emp_037,Finance,Accountant,2024-01-21,2,6.75,3.6,1,0
E1038,Emp_038,Marketing,SEO,2024-01-21,0,0.0,0.0,1,1
E1039,Emp_039,Sales,AE,2024-01-21,11,8.37,3.8,1,0
E1040,Emp_040,Engineering,Data Eng,2024-01-21,7,7.42,4.68,1,0
E1041,Emp_041,Engineering,QA Eng,2024-01-21,11,6.5,4.45,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-21,7,9.09,3.46,3,0
E1043,Emp_043,Finance,Accountant,2024-01-21,3,7.05,3.84,0,0
E1044,Emp_044,Finance,Accountant,2024-01-21,4,6.12,3.38,1,0
E1045,Emp_045,HR,HRBP,2024-01-21,6,7.94,4.25,1,0
E1046,Emp_046,Sales,SDR,2024-01-21,4,5.53,3.15,0,0
E1047,Emp_047,Marketing,Content,2024-01-21,6,10.31,3.2,1,0
E1048,Emp_048,Support,Agent,2024-01-21,12,7.37,3.15,0,0
E1049,Emp_049,HR,Recruiter,2024-01-21,10,6.68,3.92,1,0
E1050,Emp_050,Sales,AE,2024-01-21,10,7.04,3.32,0,0
E1051,Emp_051,Finance,Accountant,2024-01-21,7,7.58,3.87,0,0
E1052,Emp_052,HR,Recruiter,2024-01-21,0,0.0,0.0,0,1
E1053,Emp_053,Sales,Account Manager,2024-01-21,15,5.97,3.65,0,0
E1054,Emp_054,Sales,AE,2024-01-21,9,5.33,3.07,0,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-21,6,8.39,3.67,1,0
E1056,Emp_056,Support,Agent,2024-01-21,9,6.3,3.88,0,0
E1057,Emp_057,HR,Recruiter,2024-01-21,4,8.37,3.35,1,0
E1058,Emp_058,Engineering,QA Eng,2024-01-21,6,4.0,3.39,1,0
E1059,Emp_059,HR,HRBP,2024-01-21,4,9.07,3.94,1,0
E1000,Emp_000,Marketing,SEO,2024-01-22,5,5.2,5.0,1,0
E1001,Emp_001,HR,HRBP,2024-01-22,5,7.42,4.24,0,0
E1002,Emp_002,Engineering,Data Eng,2024-01-22,8,8.81,5.0,2,0
E1003,Emp_003,Marketing,Content,2024-01-22,8,8.63,3.46,1,0
E1004,Emp_004,Engineering,QA Eng,2024-01-22,6,8.12,3.47,2,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-22,8,6.9,3.91,1,0
E1006,Emp_006,Marketing,Content,2024-01-22,2,8.28,3.92,2,0
E1007,Emp_007,Marketing,Designer,2024-01-22,4,8.04,2.82,1,0
E1008,Emp_008,Support,Agent,2024-01-22,15,8.24,3.04,0,0
E1009,Emp_009,Finance,Analyst,2024-01-22,6,10.4,4.44,0,0
E1010,Emp_010,Sales,SDR,2024-01-22,13,7.04,3.84,0,0
E1011,Emp_011,Support,Agent,2024-01-22,9,7.99,2.87,1,0
E1012,Emp_012,Sales,Account Manager,2024-01-22,7,9.91,2.87,2,0
E1013,Emp_013,HR,Recruiter,2024-01-22,4,6.53,3.14,0,0
E1014,Emp_014,Finance,Accountant,2024-01-22,3,6.33,4.45,1,0
E1015,Emp_015,Sales,Account Manager,2024-01-22,11,6.15,3.44,0,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-22,7,8.15,5.0,1,0
E1017,Emp_017,Sales,SDR,2024-01-22,11,6.19,3.58,1,0
E1018,Emp_018,Marketing,SEO,2024-01-22,4,9.21,3.24,1,0
E1019,Emp_019,Support,Team Lead,2024-01-22,14,6.55,4.3,1,0
E1020,Emp_020,Engineering,QA Eng,2024-01-22,4,6.99,3.84,0,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-22,8,7.79,4.39,2,0
E1022,Emp_022,Marketing,SEO,2024-01-22,6,5.9,4.67,2,0
E1023,Emp_023,HR,HRBP,2024-01-22,9,9.21,3.36,0,0
E1024,Emp_024,Finance,Analyst,2024-01-22,0,0.0,0.0,1,1
E1025,Emp_025,HR,HRBP,2024-01-22,5,6.79,4.74,1,0
E1026,Emp_026,Sales,SDR,2024-01-22,8,5.33,3.24,0,0
E1027,Emp_027,Sales,Account Manager,2024-01-22,8,6.21,3.55,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-22,9,8.41,3.81,2,0
E1029,Emp_029,HR,HRBP,2024-01-22,4,9.44,3.45,1,0
E1030,Emp_030,Marketing,Content,2024-01-22,9,8.45,4.13,2,0
E1031,Emp_031,HR,HRBP,2024-01-22,3,6.23,4.59,1,0
E1032,Emp_032,HR,Recruiter,2024-01-22,6,7.05,4.23,1,0
E1033,Emp_033,Finance,Accountant,2024-01-22,6,6.44,3.88,0,0
E1034,Emp_034,Finance,Analyst,2024-01-22,7,9.67,3.3,1,0
E1035,Emp_035,Finance,Accountant,2024-01-22,7,8.59,3.37,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-22,6,6.6,3.73,1,0
E1037,Emp_037,Finance,Accountant,2024-01-22,4,7.94,2.64,0,0
E1038,Emp_038,Marketing,SEO,2024-01-22,7,6.28,4.26,1,0
E1039,Emp_039,Sales,AE,2024-01-22,8,8.1,4.7,0,0
E1040,Emp_040,Engineering,Data Eng,2024-01-22,6,8.13,3.4,2,0
E1041,Emp_041,Engineering,QA Eng,2024-01-22,6,8.57,3.33,2,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-22,7,5.01,4.93,1,0
E1043,Emp_043,Finance,Accountant,2024-01-22,7,5.42,4.57,0,0
E1044,Emp_044,Finance,Accountant,2024-01-22,4,6.95,2.79,1,0
E1045,Emp_045,HR,HRBP,2024-01-22,8,6.24,3.66,2,0
E1046,Emp_046,Sales,SDR,2024-01-22,8,8.07,3.94,1,0
E1047,Emp_047,Marketing,Content,2024-01-22,4,8.07,3.47,0,0
E1048,Emp_048,Support,Agent,2024-01-22,0,0.0,0.0,0,1
E1049,Emp_049,HR,Recruiter,2024-01-22,2,6.91,3.81,0,0
E1050,Emp_050,Sales,AE,2024-01-22,0,0.0,0.0,0,1
E1051,Emp_051,Finance,Accountant,2024-01-22,5,6.36,3.46,1,0
E1052,Emp_052,HR,Recruiter,2024-01-22,3,7.74,3.98,1,0
E1053,Emp_053,Sales,Account Manager,2024-01-22,8,6.93,3.97,1,0
E1054,Emp_054,Sales,AE,2024-01-22,11,7.61,3.8,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-22,5,7.51,3.71,2,0
E1056,Emp_056,Support,Agent,2024-01-22,10,8.72,3.37,1,0
E1057,Emp_057,HR,Recruiter,2024-01-22,8,7.49,3.95,0,0
E1058,Emp_058,Engineering,QA Eng,2024-01-22,9,5.88,3.88,2,0
E1059,Emp_059,HR,HRBP,2024-01-22,4,7.26,4.37,0,0
E1000,Emp_000,Marketing,SEO,2024-01-23,6,8.28,3.38,1,0
E1001,Emp_001,HR,HRBP,2024-01-23,6,6.86,3.16,0,0
E1002,Emp_002,Engineering,Data Eng,2024-01-23,7,7.88,3.16,1,0
E1003,Emp_003,Marketing,Content,2024-01-23,5,8.26,3.36,2,0
E1004,Emp_004,Engineering,QA Eng,2024-01-23,4,4.62,3.57,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-23,6,6.96,3.57,2,0
E1006,Emp_006,Marketing,Content,2024-01-23,8,6.14,3.15,1,0
E1007,Emp_007,Marketing,Designer,2024-01-23,9,8.24,3.23,1,0
E1008,Emp_008,Support,Agent,2024-01-23,10,6.68,3.54,0,0
E1009,Emp_009,Finance,Analyst,2024-01-23,8,6.31,4.36,0,0
E1010,Emp_010,Sales,SDR,2024-01-23,11,9.16,2.75,0,0
E1011,Emp_011,Support,Agent,2024-01-23,15,7.06,3.46,0,0
E1012,Emp_012,Sales,Account Manager,2024-01-23,11,8.68,2.89,0,0
E1013,Emp_013,HR,Recruiter,2024-01-23,8,6.84,4.08,0,0
E1014,Emp_014,Finance,Accountant,2024-01-23,6,8.25,3.9,0,0
E1015,Emp_015,Sales,Account Manager,2024-01-23,12,7.93,3.47,2,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-23,8,7.2,3.99,1,0
E1017,Emp_017,Sales,SDR,2024-01-23,10,6.06,3.92,1,0
E1018,Emp_018,Marketing,SEO,2024-01-23,8,7.83,3.84,3,0
E1019,Emp_019,Support,Team Lead,2024-01-23,9,7.45,3.62,1,0
E1020,Emp_020,Engineering,QA Eng,2024-01-23,5,8.92,3.83,1,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-23,9,7.06,3.94,0,0
E1022,Emp_022,Marketing,SEO,2024-01-23,8,4.9,4.01,2,0
E1023,Emp_023,HR,HRBP,2024-01-23,5,8.72,4.08,1,0
E1024,Emp_024,Finance,Analyst,2024-01-23,5,7.02,3.4,0,0
E1025,Emp_025,HR,HRBP,2024-01-23,2,7.88,4.04,1,0
E1026,Emp_026,Sales,SDR,2024-01-23,6,7.67,3.23,1,0
E1027,Emp_027,Sales,Account Manager,2024-01-23,8,8.63,3.66,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-23,11,6.13,4.13,3,0
E1029,Emp_029,HR,HRBP,2024-01-23,5,8.4,4.48,2,0
E1030,Emp_030,Marketing,Content,2024-01-23,1,6.92,2.81,1,0
E1031,Emp_031,HR,HRBP,2024-01-23,6,6.7,2.9,1,0
E1032,Emp_032,HR,Recruiter,2024-01-23,7,7.28,4.72,0,0
E1033,Emp_033,Finance,Accountant,2024-01-23,4,7.67,3.46,0,0
E1034,Emp_034,Finance,Analyst,2024-01-23,5,8.98,3.7,0,0
E1035,Emp_035,Finance,Accountant,2024-01-23,3,5.69,4.34,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-23,8,5.46,3.85,2,0
E1037,Emp_037,Finance,Accountant,2024-01-23,4,7.5,4.82,0,0
E1038,Emp_038,Marketing,SEO,2024-01-23,6,7.72,4.42,0,0
E1039,Emp_039,Sales,AE,2024-01-23,9,7.57,2.41,1,0
E1040,Emp_040,Engineering,Data Eng,2024-01-23,7,5.1,3.77,1,0
E1041,Emp_041,Engineering,QA Eng,2024-01-23,9,9.03,4.55,2,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-23,0,0.0,0.0,1,1
E1043,Emp_043,Finance,Accountant,2024-01-23,7,7.49,3.95,0,0
E1044,Emp_044,Finance,Accountant,2024-01-23,6,8.44,4.22,0,0
E1045,Emp_045,HR,HRBP,2024-01-23,5,7.58,5.0,0,0
E1046,Emp_046,Sales,SDR,2024-01-23,11,5.01,3.33,0,0
E1047,Emp_047,Marketing,Content,2024-01-23,8,6.09,4.48,2,0
E1048,Emp_048,Support,Agent,2024-01-23,11,6.31,3.33,0,0
E1049,Emp_049,HR,Recruiter,2024-01-23,2,8.59,3.39,2,0
E1050,Emp_050,Sales,AE,2024-01-23,6,7.11,4.07,0,0
E1051,Emp_051,Finance,Accountant,2024-01-23,4,7.89,4.38,0,0
E1052,Emp_052,HR,Recruiter,2024-01-23,5,5.27,3.21,0,0
E1053,Emp_053,Sales,Account Manager,2024-01-23,10,5.07,3.37,0,0
E1054,Emp_054,Sales,AE,2024-01-23,12,9.42,3.01,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-23,5,7.81,4.27,3,0
E1056,Emp_056,Support,Agent,2024-01-23,11,6.49,3.9,1,0
E1057,Emp_057,HR,Recruiter,2024-01-23,4,5.6,3.88,1,0
E1058,Emp_058,Engineering,QA Eng,2024-01-23,8,8.53,3.2,1,0
E1059,Emp_059,HR,HRBP,2024-01-23,4,9.07,3.05,0,0
E1000,Emp_000,Marketing,SEO,2024-01-24,7,6.12,4.63,2,0
E1001,Emp_001,HR,HRBP,2024-01-24,6,7.5,3.67,0,0
E1002,Emp_002,Engineering,Data Eng,2024-01-24,9,6.7,4.07,1,0
E1003,Emp_003,Marketing,Content,2024-01-24,8,5.26,2.82,1,0
E1004,Emp_004,Engineering,QA Eng,2024-01-24,11,6.31,4.68,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-24,9,6.67,4.19,1,0
E1006,Emp_006,Marketing,Content,2024-01-24,6,8.46,3.22,2,0
E1007,Emp_007,Marketing,Designer,2024-01-24,9,5.21,3.53,2,0
E1008,Emp_008,Support,Agent,2024-01-24,13,7.46,4.01,1,0
E1009,Emp_009,Finance,Analyst,2024-01-24,4,8.31,3.76,1,0
E1010,Emp_010,Sales,SDR,2024-01-24,12,9.07,4.14,0,0
E1011,Emp_011,Support,Agent,2024-01-24,12,9.34,3.4,1,0
E1012,Emp_012,Sales,Account Manager,2024-01-24,5,6.73,4.12,0,0
E1013,Emp_013,HR,Recruiter,2024-01-24,7,7.57,3.96,1,0
E1014,Emp_014,Finance,Accountant,2024-01-24,5,6.6,4.2,0,0
E1015,Emp_015,Sales,Account Manager,2024-01-24,9,6.66,3.81,0,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-24,0,0.0,0.0,3,1
E1017,Emp_017,Sales,SDR,2024-01-24,12,7.28,4.33,1,0
E1018,Emp_018,Marketing,SEO,2024-01-24,5,7.88,4.06,0,0
E1019,Emp_019,Support,Team Lead,2024-01-24,15,8.86,4.25,0,0
E1020,Emp_020,Engineering,QA Eng,2024-01-24,7,6.89,4.27,3,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-24,4,8.39,4.05,1,0
E1022,Emp_022,Marketing,SEO,2024-01-24,7,8.21,3.91,1,0
E1023,Emp_023,HR,HRBP,2024-01-24,5,7.93,3.78,2,0
E1024,Emp_024,Finance,Analyst,2024-01-24,3,6.32,3.83,1,0
E1025,Emp_025,HR,HRBP,2024-01-24,7,8.47,2.69,1,0
E1026,Emp_026,Sales,SDR,2024-01-24,11,7.59,4.08,0,0
E1027,Emp_027,Sales,Account Manager,2024-01-24,9,6.58,4.04,0,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-24,12,7.98,3.95,1,0
E1029,Emp_029,HR,HRBP,2024-01-24,5,5.41,2.82,0,0
E1030,Emp_030,Marketing,Content,2024-01-24,9,6.8,3.84,1,0
E1031,Emp_031,HR,HRBP,2024-01-24,7,9.55,3.39,0,0
E1032,Emp_032,HR,Recruiter,2024-01-24,5,8.56,4.2,1,0
E1033,Emp_033,Finance,Accountant,2024-01-24,4,7.98,4.71,0,0
E1034,Emp_034,Finance,Analyst,2024-01-24,4,8.44,4.17,1,0
E1035,Emp_035,Finance,Accountant,2024-01-24,7,5.4,3.8,2,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-24,0,0.0,0.0,2,1
E1037,Emp_037,Finance,Accountant,2024-01-24,6,7.23,3.93,2,0
E1038,Emp_038,Marketing,SEO,2024-01-24,11,8.13,4.11,2,0
E1039,Emp_039,Sales,AE,2024-01-24,13,7.15,2.94,0,0
E1040,Emp_040,Engineering,Data Eng,2024-01-24,11,8.62,3.41,0,0
E1041,Emp_041,Engineering,QA Eng,2024-01-24,9,8.27,4.2,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-24,8,8.26,4.22,1,0
E1043,Emp_043,Finance,Accountant,2024-01-24,8,8.04,3.62,1,0
E1044,Emp_044,Finance,Accountant,2024-01-24,6,8.02,3.49,0,0
E1045,Emp_045,HR,HRBP,2024-01-24,0,0.0,0.0,0,1
E1046,Emp_046,Sales,SDR,2024-01-24,11,8.06,3.15,0,0
E1047,Emp_047,Marketing,Content,2024-01-24,7,8.74,3.44,2,0
E1048,Emp_048,Support,Agent,2024-01-24,14,10.04,3.83,0,0
E1049,Emp_049,HR,Recruiter,2024-01-24,4,9.86,3.1,0,0
E1050,Emp_050,Sales,AE,2024-01-24,11,6.65,3.6,1,0
E1051,Emp_051,Finance,Accountant,2024-01-24,8,5.01,4.37,1,0
E1052,Emp_052,HR,Recruiter,2024-01-24,5,8.25,3.88,0,0
E1053,Emp_053,Sales,Account Manager,2024-01-24,6,6.65,3.59,0,0
E1054,Emp_054,Sales,AE,2024-01-24,9,7.42,2.87,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-24,6,7.28,4.27,2,0
E1056,Emp_056,Support,Agent,2024-01-24,10,8.9,3.66,2,0
E1057,Emp_057,HR,Recruiter,2024-01-24,7,7.52,3.48,1,0
E1058,Emp_058,Engineering,QA Eng,2024-01-24,9,7.32,4.3,1,0
E1059,Emp_059,HR,HRBP,2024-01-24,4,6.96,4.06,0,0
E1000,Emp_000,Marketing,SEO,2024-01-25,3,6.93,2.79,1,0
E1001,Emp_001,HR,HRBP,2024-01-25,7,7.51,3.91,0,0
E1002,Emp_002,Engineering,Data Eng,2024-01-25,6,8.03,3.27,2,0
E1003,Emp_003,Marketing,Content,2024-01-25,0,0.0,0.0,3,1
E1004,Emp_004,Engineering,QA Eng,2024-01-25,10,6.9,4.79,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-25,8,5.8,4.29,0,0
E1006,Emp_006,Marketing,Content,2024-01-25,7,6.76,4.43,2,0
E1007,Emp_007,Marketing,Designer,2024-01-25,9,6.33,3.46,1,0
E1008,Emp_008,Support,Agent,2024-01-25,14,8.13,3.99,1,0
E1009,Emp_009,Finance,Analyst,2024-01-25,7,7.62,3.48,0,0
E1010,Emp_010,Sales,SDR,2024-01-25,7,8.47,3.24,1,0
E1011,Emp_011,Support,Agent,2024-01-25,12,7.14,3.77,1,0
E1012,Emp_012,Sales,Account Manager,2024-01-25,11,6.6,3.75,1,0
E1013,Emp_013,HR,Recruiter,2024-01-25,0,8.79,2.75,0,0
E1014,Emp_014,Finance,Accountant,2024-01-25,3,8.16,4.46,1,0
E1015,Emp_015,Sales,Account Manager,2024-01-25,8,7.1,3.75,1,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-25,10,6.85,4.12,0,0
E1017,Emp_017,Sales,SDR,2024-01-25,9,8.1,2.88,1,0
E1018,Emp_018,Marketing,SEO,2024-01-25,5,6.46,4.34,3,0
E1019,Emp_019,Support,Team Lead,2024-01-25,13,9.43,3.68,0,0
E1020,Emp_020,Engineering,QA Eng,2024-01-25,7,10.01,4.02,1,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-25,10,8.01,3.36,1,0
E1022,Emp_022,Marketing,SEO,2024-01-25,7,6.55,3.96,1,0
E1023,Emp_023,HR,HRBP,2024-01-25,7,8.47,4.17,2,0
E1024,Emp_024,Finance,Analyst,2024-01-25,7,7.09,3.25,0,0
E1025,Emp_025,HR,HRBP,2024-01-25,2,6.64,3.06,0,0
E1026,Emp_026,Sales,SDR,2024-01-25,11,10.32,4.2,0,0
E1027,Emp_027,Sales,Account Manager,2024-01-25,10,6.44,3.7,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-25,8,7.64,3.71,1,0
E1029,Emp_029,HR,HRBP,2024-01-25,8,6.51,4.16,1,0
E1030,Emp_030,Marketing,Content,2024-01-25,10,7.6,3.94,2,0
E1031,Emp_031,HR,HRBP,2024-01-25,5,6.47,3.25,0,0
E1032,Emp_032,HR,Recruiter,2024-01-25,6,8.96,3.98,1,0
E1033,Emp_033,Finance,Accountant,2024-01-25,7,7.82,4.0,0,0
E1034,Emp_034,Finance,Analyst,2024-01-25,6,9.0,3.11,0,0
E1035,Emp_035,Finance,Accountant,2024-01-25,5,7.76,4.52,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-25,7,9.03,4.01,1,0
E1037,Emp_037,Finance,Accountant,2024-01-25,4,6.06,3.79,0,0
E1038,Emp_038,Marketing,SEO,2024-01-25,7,8.1,3.72,1,0
E1039,Emp_039,Sales,AE,2024-01-25,0,0.0,0.0,1,1
E1040,Emp_040,Engineering,Data Eng,2024-01-25,8,8.56,4.44,2,0
E1041,Emp_041,Engineering,QA Eng,2024-01-25,9,6.09,3.92,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-25,6,8.41,3.41,2,0
E1043,Emp_043,Finance,Accountant,2024-01-25,0,8.01,3.65,0,0
E1044,Emp_044,Finance,Accountant,2024-01-25,3,6.97,4.49,1,0
E1045,Emp_045,HR,HRBP,2024-01-25,6,8.33,3.77,1,0
E1046,Emp_046,Sales,SDR,2024-01-25,7,5.54,4.45,0,0
E1047,Emp_047,Marketing,Content,2024-01-25,8,6.66,4.09,3,0
E1048,Emp_048,Support,Agent,2024-01-25,13,8.26,2.92,0,0
E1049,Emp_049,HR,Recruiter,2024-01-25,3,9.3,3.87,0,0
E1050,Emp_050,Sales,AE,2024-01-25,13,6.9,2.45,0,0
E1051,Emp_051,Finance,Accountant,2024-01-25,3,8.05,4.13,0,0
E1052,Emp_052,HR,Recruiter,2024-01-25,4,5.88,4.27,1,0
E1053,Emp_053,Sales,Account Manager,2024-01-25,10,8.01,4.11,0,0
E1054,Emp_054,Sales,AE,2024-01-25,0,0.0,0.0,0,1
E1055,Emp_055,Engineering,Backend Dev,2024-01-25,8,6.92,4.67,2,0
E1056,Emp_056,Support,Agent,2024-01-25,13,8.1,3.75,1,0
E1057,Emp_057,HR,Recruiter,2024-01-25,7,9.72,4.14,0,0
E1058,Emp_058,Engineering,QA Eng,2024-01-25,8,9.35,3.96,3,0
E1059,Emp_059,HR,HRBP,2024-01-25,6,6.6,3.32,1,0
E1000,Emp_000,Marketing,SEO,2024-01-26,10,8.32,3.47,2,0
E1001,Emp_001,HR,HRBP,2024-01-26,4,7.24,4.06,1,0
E1002,Emp_002,Engineering,Data Eng,2024-01-26,4,8.99,3.11,1,0
E1003,Emp_003,Marketing,Content,2024-01-26,8,7.18,4.34,2,0
E1004,Emp_004,Engineering,QA Eng,2024-01-26,6,8.11,3.85,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-26,9,7.25,4.4,2,0
E1006,Emp_006,Marketing,Content,2024-01-26,0,0.0,0.0,2,1
E1007,Emp_007,Marketing,Designer,2024-01-26,5,6.33,4.35,3,0
E1008,Emp_008,Support,Agent,2024-01-26,10,9.03,4.06,1,0
E1009,Emp_009,Finance,Analyst,2024-01-26,0,0.0,0.0,1,1
E1010,Emp_010,Sales,SDR,2024-01-26,9,9.97,3.45,0,0
E1011,Emp_011,Support,Agent,2024-01-26,12,6.22,3.42,1,0
E1012,Emp_012,Sales,Account Manager,2024-01-26,5,6.93,3.28,1,0
E1013,Emp_013,HR,Recruiter,2024-01-26,8,8.37,3.45,1,0
E1014,Emp_014,Finance,Accountant,2024-01-26,5,7.9,3.46,0,0
E1015,Emp_015,Sales,Account Manager,2024-01-26,9,8.61,3.91,0,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-26,4,7.93,4.16,1,0
E1017,Emp_017,Sales,SDR,2024-01-26,8,9.32,2.82,0,0
